id,url,format,description,position,revision_id,hash,state,extras,name,resource_type,mimetype,mimetype_inner,size,last_modified,cache_url,cache_last_updated,webstore_url,webstore_last_updated,created,url_type,package_id,private,pg_size_pretty,pg_relation_size,new_pg_size_pretty,new_pg_relation_size,old_tuple_count,new_tuple_count,group,size_diff,size_new/old,tuples_diff,tuples_new/old,name_package,title,version,url_package,license_id,revision_id_package,author,author_email,maintainer,maintainer_email,state_package,type,owner_org,private_package,metadata_modified,creator_user_id,metadata_created
fe95d067-43fb-48fc-9733-70145e8a43cc,https://data.wprdc.org/dataset/fbc918c8-089a-4a27-9908-fb50f5a6dedc/resource/fe95d067-43fb-48fc-9733-70145e8a43cc/download/butlerpoliceagencycode.csv,CSV,"Dictionary for PennDOT police agency codes in Butler County.
",7,a2fa31c4-d729-4534-930d-acf49ab66173,,active,"{""datastore_active"": true}",Police Agency Codes,,text/csv,,,2016-08-17 13:21:54.197532,,,,,2016-08-17 09:21:54.234727,upload,fbc918c8-089a-4a27-9908-fb50f5a6dedc,f,8192 bytes,8192.0,0 bytes,0.0,26.0,-1.0,f,-8192.0,0.0,-27.0,-0.038461538461538464,butler-county-crash-data,Butler County Crash Data,,,cc-zero,3176554f-951e-41aa-8568-6bcccb86c8c9,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2022-01-24 16:05:28.914873,ca7a3c42-db89-4108-9b58-bd01aa9586ad,2016-08-17 13:20:23.697447
50dce5e6-bf62-4c25-88f0-11ab4faa41a2,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-owned-bridges-points,HTML,,0,2be5a129-908d-47fa-a1bd-569a21603f41,,active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-04-08 13:12:54.330632,,,,,2019-01-01 17:46:01.843767,,66b6bc87-586d-44de-9c8e-8df26a5f1083,f,,,,,,,5,,,,,allegheny-county-owned-bridges-points,Allegheny County-Owned Bridges Points,,http://openac-alcogis.opendata.arcgis.com/datasets/65e21a4d53b9419b9c422657cac63a1b_0,notspecified,47e2182c-e3a9-4d8f-ad9f-f881cec25811,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:13:19.664045,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:20.952823
9505352e-31ee-4489-8fba-2bcbcf3f8eab,https://data.wprdc.org/dataset/3dc68ef8-02e6-43ca-8ec3-adf99b940ef6/resource/9505352e-31ee-4489-8fba-2bcbcf3f8eab/download/yearbuilt1to2unitparceloct2021.csv,CSV,Year built of 1-2 unit residential properties as of Oct. 2021,21,5f2f0bc0-4524-4cfb-80d5-197f3c90b2b3,,active,"{""datastore_active"": true}",Age of Housing by tract,,text/csv,,14652.0,2022-03-31 21:34:23.973673,,,,,2022-03-31 21:34:24.187435,upload,3dc68ef8-02e6-43ca-8ec3-adf99b940ef6,f,104 kB,106496.0,72 kB,73728.0,402.0,402.0,9,-32768.0,0.6923076923076923,0.0,1.0,housing-indicators,Housing Indicators,,,cc-by,b7f44f73-4209-4755-82d0-4dd39a49fee5,,,,,active,dataset,4eb88a01-738a-4ca1-96e4-b0bf8d3ec3dc,f,2023-03-02 17:10:08.12675,9c1c3a99-0232-4b6c-b105-4a1ac5074184,2022-03-08 22:29:48.056311
31cb3dab-56ab-411a-88cb-59f3688470e2,https://data.wprdc.org/datastore/dump/31cb3dab-56ab-411a-88cb-59f3688470e2,CSV,,3,00fc354d-5d31-4ba6-a527-58f367df5fd9,,active,"{""datastore_active"": true}",CSV,,text/csv,,,2023-03-15 08:04:24.372577,,,,,2021-03-09 21:01:58.933991,datapusher,2ee7c48c-6fcf-407a-a8ca-477bdcfffda7,f,120 kB,122880.0,64 kB,65536.0,138.0,138.0,3,-57344.0,0.5333333333333333,0.0,1.0,city-designated-individual-historic-sites,City Designated Individual Historic Sites,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/6d406961bad840078dd9335b6c4d5385_0,notspecified,af61beda-e3e1-4b42-9100-3dbaa91c4278,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:04:31.975533,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:58.926564
09900a13-ab5d-4e41-94f8-7e4d129e9a4c,https://data.wprdc.org/dataset/e80cb6b3-b31b-4ca8-a8ae-aee164608100/resource/09900a13-ab5d-4e41-94f8-7e4d129e9a4c/download/alcogisallegheny-county-boundary.geojson,GeoJSON,,2,dfa03002-5b7a-4470-8e93-1b384ea3d1d1,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,57845.0,2023-04-08 13:32:17.786039,,,,,2020-09-29 17:01:09.745624,upload,e80cb6b3-b31b-4ca8-a8ae-aee164608100,f,,,,,,,0,,,,,allegheny-county-boundary,Allegheny County Boundary,,http://openac-alcogis.opendata.arcgis.com/datasets/12d17d63e67d4b22b833b5733abf2f7e_0,notspecified,cba14201-5140-4dfc-8841-54327e6c10ab,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:32:27.609183,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:31.4171
628dd06a-1588-4226-b1df-fa946cf7ac7d,https://data.wprdc.org/dataset/fbc918c8-089a-4a27-9908-fb50f5a6dedc/resource/628dd06a-1588-4226-b1df-fa946cf7ac7d/download/crash-data-primer.pdf,PDF,"PennDOT produced a crash data primer that includes more details about what is in the crash data, how crashes are reported, and how they're geocoded.

",8,a2fa31c4-d729-4534-930d-acf49ab66173,,active,"{""datastore_active"": false}",Crash Data Primer,,application/pdf,,,2016-08-17 13:20:53.940813,,,,,2016-08-17 09:20:53.983326,upload,fbc918c8-089a-4a27-9908-fb50f5a6dedc,f,,,,,,,6,,,,,butler-county-crash-data,Butler County Crash Data,,,cc-zero,3176554f-951e-41aa-8568-6bcccb86c8c9,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2022-01-24 16:05:28.914873,ca7a3c42-db89-4108-9b58-bd01aa9586ad,2016-08-17 13:20:23.697447
ebd54bd3-6e46-4941-af21-65bdc3fb4ced,https://data.wprdc.org/dataset/bfbaa051-677c-445f-95c5-f9ca129accd4/resource/ebd54bd3-6e46-4941-af21-65bdc3fb4ced/download/healthyride-rentals-2016-q2.csv,CSV,Healthy Ride Rentals - 2016 Q2,24,0b13e3b1-881a-4795-b954-edf5c7320ef0,,active,"{""datastore_active"": true}",Healthy Ride Rentals - 2016 Q2,,text/csv,,,2018-04-12 21:39:42.558642,,,,,2016-10-27 14:34:06.79902,upload,bfbaa051-677c-445f-95c5-f9ca129accd4,f,15 MB,15761408.0,11 MB,11132928.0,26370.0,26370.0,e,-4628480.0,0.7063409563409564,0.0,1.0,healthyride-trip-data,Healthy Ride Trip Data (archive),,,cc-by,093ee72e-ab61-49ad-ac24-6f8079f153e3,,,,,active,dataset,4c02b80f-fd04-4b75-892b-5f7b5fe0b967,f,2022-08-30 17:48:06.746611,c0e8f4bf-35af-423c-b6f0-1f2ae5e7cae0,2016-06-09 19:45:59.356274
918be988-a349-48ae-add3-85c7ea5fb744,https://data.wprdc.org/dataset/1a5135de-cabe-4e23-b5e4-b2b8dd733817/resource/918be988-a349-48ae-add3-85c7ea5fb744/download/alcogisallegheny-county-zip-code-boundaries.kml,KML,,4,0ea72eb5-c15f-4e08-99f2-a59526d4552f,,active,"{""datastore_active"": false}",KML,,application/vnd.google-earth.kml+xml,,2400895.0,2023-04-08 13:40:01.328575,,,,,2019-12-17 17:00:19.406739,upload,1a5135de-cabe-4e23-b5e4-b2b8dd733817,f,,,,,,,9,,,,,allegheny-county-zip-code-boundaries2,Allegheny County Zip Code Boundaries,,http://openac-alcogis.opendata.arcgis.com/datasets/df8e66efc3dd4f2aadae81b55b2b65e7_0,,78e0fe91-2280-4643-a0d6-254e995353c5,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:40:04.412562,90e6b24a-729c-43ea-9a24-2e060d24d07d,2018-01-17 14:59:18.556959
76b0946a-b54c-4666-920d-c1d371815dcf,https://data.wprdc.org/dataset/72a71398-3033-4f39-832b-f7022f7ecc72/resource/76b0946a-b54c-4666-920d-c1d371815dcf/download/2022-operating.csv,CSV,,3,28cd6010-b08b-4423-8712-dd3479d7a67c,,active,"{""datastore_active"": true}",2022 Operating Budget,,text/csv,,83085.0,2022-06-01 19:29:54.264714,,,,,2022-06-01 19:29:54.357549,upload,72a71398-3033-4f39-832b-f7022f7ecc72,f,416 kB,425984.0,584 kB,598016.0,894.0,1788.0,7,172032.0,1.4038461538461537,894.0,2.0,city-pittsburgh-operating-budget,2011-2023 City of Pittsburgh Operating Budget,,https://docs.google.com/a/pittsburghpa.gov/spreadsheets/d/1Th4FRVSgS8Wni6Q78CiukceLN33rw5B2pyGLQ4jJatQ/edit#gid=0,cc-by,6b0a937d-0ccf-447d-95ab-dc9f97bed378,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-01-06 13:48:06.095598,0b3083b1-b5ef-4dbb-b23c-58e623476698,2015-04-22 15:57:51.132316
9e26b731-d021-47e4-b160-80669e63a873,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Owned_Bridges_points/FeatureServer/0,HTML,,1,5dacaa4e-abcf-4e95-9eea-91edc49af0b0,,active,"{""datastore_active"": false}",Esri Rest API,,text/html,,,2023-04-08 13:12:58.059082,,,,,2019-01-01 17:46:01.843776,,66b6bc87-586d-44de-9c8e-8df26a5f1083,f,,,,,,,9,,,,,allegheny-county-owned-bridges-points,Allegheny County-Owned Bridges Points,,http://openac-alcogis.opendata.arcgis.com/datasets/65e21a4d53b9419b9c422657cac63a1b_0,notspecified,47e2182c-e3a9-4d8f-ad9f-f881cec25811,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:13:19.664045,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:20.952823
64b05145-9390-4997-91e7-597eafd16dc9,https://data.wprdc.org/dataset/fbc918c8-089a-4a27-9908-fb50f5a6dedc/resource/64b05145-9390-4997-91e7-597eafd16dc9/download/butlermunicipalcode.csv,CSV,"Dictionary for PennDOT municipality codes in Butler County.
",6,a2fa31c4-d729-4534-930d-acf49ab66173,,active,"{""datastore_active"": true}",Municipality Codes,,text/csv,,,2016-08-17 13:22:19.402583,,,,,2016-08-17 09:22:19.442379,upload,fbc918c8-089a-4a27-9908-fb50f5a6dedc,f,8192 bytes,8192.0,16 kB,16384.0,45.0,45.0,6,8192.0,2.0,0.0,1.0,butler-county-crash-data,Butler County Crash Data,,,cc-zero,3176554f-951e-41aa-8568-6bcccb86c8c9,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2022-01-24 16:05:28.914873,ca7a3c42-db89-4108-9b58-bd01aa9586ad,2016-08-17 13:20:23.697447
d8faebbe-c4cb-4611-b5ce-bda0e501e298,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-owned-roads-centerlines,HTML,,0,1835a55a-5d75-4884-b0b9-2c7dc677f461,,active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-04-08 13:13:22.902546,,,,,2019-01-01 17:45:48.506141,,582f82cb-800b-42b4-85a5-883ce46fceab,f,,,,,,,d,,,,,allegheny-county-owned-roads-centerlines,Allegheny County-Owned Roads Centerlines,,http://openac-alcogis.opendata.arcgis.com/datasets/8f48fccd18e6498e84b97ed152e17d04_0,,7db0e21a-cf3e-495c-98af-ea9ec4bd40a9,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:13:47.543215,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:32:52.804001
a5aa7c2b-6ee8-42dd-803c-dd8d980a271a,https://data.wprdc.org/dataset/3dc68ef8-02e6-43ca-8ec3-adf99b940ef6/resource/a5aa7c2b-6ee8-42dd-803c-dd8d980a271a/download/housingpricebuckets2021.csv,CSV,Valid sales of 1-2 unit non condominium properties - counts by range by tract,22,8595da5d-1cc7-4b0d-b885-ba209d2d9bda,,active,"{""datastore_active"": true}",Housing Prices by Price Range 2021,,text/csv,,15211.0,2022-03-31 21:36:44.57214,,,,,2022-03-31 21:36:44.711299,upload,3dc68ef8-02e6-43ca-8ec3-adf99b940ef6,f,104 kB,106496.0,72 kB,73728.0,386.0,386.0,a,-32768.0,0.6923076923076923,0.0,1.0,housing-indicators,Housing Indicators,,,cc-by,b7f44f73-4209-4755-82d0-4dd39a49fee5,,,,,active,dataset,4eb88a01-738a-4ca1-96e4-b0bf8d3ec3dc,f,2023-03-02 17:10:08.12675,9c1c3a99-0232-4b6c-b105-4a1ac5074184,2022-03-08 22:29:48.056311
6ab85d5c-b7a1-41f2-a7a5-1eec8cea4d8c,https://data.wprdc.org/dataset/bfbaa051-677c-445f-95c5-f9ca129accd4/resource/6ab85d5c-b7a1-41f2-a7a5-1eec8cea4d8c/download/healthy-ride-rentals-2019-q4.csv,CSV,Healthy Ride Rentals - 2019 Q4,10,0b13e3b1-881a-4795-b954-edf5c7320ef0,,active,"{""datastore_active"": true}",Healthy Ride Rentals - 2019 Q4,,text/csv,,2466112.0,2020-01-02 16:55:00.21003,,,,,2020-01-02 16:55:00.463331,upload,bfbaa051-677c-445f-95c5-f9ca129accd4,f,11 MB,11411456.0,7952 kB,8142848.0,19855.0,19855.0,6,-3268608.0,0.7135678391959799,0.0,1.0,healthyride-trip-data,Healthy Ride Trip Data (archive),,,cc-by,093ee72e-ab61-49ad-ac24-6f8079f153e3,,,,,active,dataset,4c02b80f-fd04-4b75-892b-5f7b5fe0b967,f,2022-08-30 17:48:06.746611,c0e8f4bf-35af-423c-b6f0-1f2ae5e7cae0,2016-06-09 19:45:59.356274
15d7dbf6-cb3b-407b-ae01-325352deed5c,https://data.wprdc.org/datastore/dump/15d7dbf6-cb3b-407b-ae01-325352deed5c,CSV,"Air-quality measurements by hour.

** ISSUES WITH THIS DATA: The Hourly and Daily Air Quality Data tables in this dataset were updated to support a previously missing measurement (see the field ""black_carbon"") which is measured at the Parkway East site. These tables have data for black carbon from 2020-04-24 through the present, but not for prior dates. Also: 1) The new ""Pittsburgh"" measurement site is missing measurements as the new measurements have not been added to the table yet. 2) The barometric pressure reading at the Lawrenceville site was last reported in the ""BP"" field on 2020-12-16 at 9am. It switched to a new field (""BP2""), but this has not been added to the table yet.**

Old Data Notes for this data:
The Lawrenceville station reports SO2 measurements in parts per billion (ppb), while all other stations report SO2 measurements in parts per million (ppm). Similarly, the units for CO and NO2 measurements vary from station to station and may change over time. In particular, Flag Plaza measured CO in ppm until 6/21/2019, when a new monitor measuring CO in ppb was installed (Lawrenceville, Parkway East, and Parkway East (Near Road) measure CO in ppb). Harrison Township measures NO2 in ppm, while Parkway East measures NO2 in ppb. As of 2019-05-01, the records in the Hourly Air Quality Data and Daily Air Quality Data have been modified to standardize these units across all stations for each measurement, using the EPA standard (CO: ppm, SO2: ppm, NO*: ppb).",7,c2860a79-69ea-4706-a27a-d43174c4b286,,active,"{""datastore_active"": true}",[old format] Hourly Air Quality Data (historical archive),,text/csv,,,2022-03-07 04:26:15.619301,,,,,2016-01-22 09:06:45.134496,datapusher,c7b3266c-adc6-41c0-b19a-8d4353bfcdaf,f,214 MB,224296960.0,195 MB,204857344.0,687041.0,678940.0,1,-19439616.0,0.9133308984660335,-8101.0,0.9882088550756069,allegheny-county-air-quality,Allegheny County Air Quality,,,cc-zero,3a7c260b-4492-4c85-a360-63519a63b52c,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-10 01:23:05.024854,8f7ec517-e2f2-420a-ad44-50029d196ac9,2015-10-06 21:15:16.855789
34395e70-970f-4d0d-9101-b649a8581623,https://data.wprdc.org/dataset/d0611e28-edb1-4b3e-9147-60002942d27d/resource/34395e70-970f-4d0d-9101-b649a8581623/download/pittsburghpaplanning-sectors.zip,ZIP,,5,3ad98261-f859-4bf8-a6c4-2639af442fe3,,active,"{""datastore_active"": false}",Shapefile,,application/zip,,146307.0,2023-03-15 08:03:44.531682,,,,,2021-03-09 21:01:39.455288,upload,d0611e28-edb1-4b3e-9147-60002942d27d,f,,,,,,,3,,,,,planning-sectors,Planning Sectors,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/aa5529af365c48c5bebe0436bd590e0e_0,notspecified,d6c377e4-57c1-4641-ad7e-0c58adc97419,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-04-08 20:02:00.601232,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:39.440767
551d4957-514a-4ac6-a354-9c868172eecc,https://data.wprdc.org/dataset/72a71398-3033-4f39-832b-f7022f7ecc72/resource/551d4957-514a-4ac6-a354-9c868172eecc/download/2022-amended-operating.csv,CSV,,2,28cd6010-b08b-4423-8712-dd3479d7a67c,,active,"{""datastore_active"": true}",2022 Amended Operating Budget,,text/csv,,149073.0,2022-06-01 19:30:24.926518,,,,,2022-06-01 19:30:25.076441,upload,72a71398-3033-4f39-832b-f7022f7ecc72,f,736 kB,753664.0,528 kB,540672.0,1630.0,1618.0,5,-212992.0,0.717391304347826,-12.0,0.992638036809816,city-pittsburgh-operating-budget,2011-2023 City of Pittsburgh Operating Budget,,https://docs.google.com/a/pittsburghpa.gov/spreadsheets/d/1Th4FRVSgS8Wni6Q78CiukceLN33rw5B2pyGLQ4jJatQ/edit#gid=0,cc-by,6b0a937d-0ccf-447d-95ab-dc9f97bed378,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-01-06 13:48:06.095598,0b3083b1-b5ef-4dbb-b23c-58e623476698,2015-04-22 15:57:51.132316
c6dcdb4f-5a6d-4109-bed3-6f910cecfb01,https://data.wprdc.org/dataset/72f4488a-9eec-4cc3-be3b-f13a8c6dc72d/resource/c6dcdb4f-5a6d-4109-bed3-6f910cecfb01/download/pittsburghpapghwebrppp.geojson,GeoJSON,,2,7f2db290-7c7e-417b-82d8-5e0bbc2e7029,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,116410.0,2023-03-15 08:07:12.456978,,,,,2021-03-09 21:02:27.32662,upload,72f4488a-9eec-4cc3-be3b-f13a8c6dc72d,f,,,,,,,c,,,,,residential-permit-parking-program-areas,Residential Permit Parking Program Areas,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/d5bd5650c83e43b898850756218352b6_0,notspecified,3dd5e307-d49a-4090-8c23-e548faebbeb9,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:07:25.833382,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:27.288789
e51e4102-5aa1-4ef7-9f08-76fded66cb58,https://data.wprdc.org/dataset/4699bc46-8a74-44ed-9bef-f22dd595a964/resource/e51e4102-5aa1-4ef7-9f08-76fded66cb58/download/pittsburghpa2010-census-tracts.geojson,GeoJSON,,2,5e352dc2-9df3-4a94-9aad-c504a4a4838a,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,1824100.0,2023-03-15 08:07:35.649348,,,,,2021-03-09 21:02:26.215048,upload,4699bc46-8a74-44ed-9bef-f22dd595a964,f,,,,,,,e,,,,,2010-census-tracts,2010 Census Tracts,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/e1894e5ab8ea4889923efd810b13f760_0,notspecified,f6ccc599-4979-45b7-84d1-2ed7769bda9d,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:07:47.612454,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:26.19564
6f788d35-ece1-46c5-9c28-c441e2b2ef51,https://data.wprdc.org/dataset/4699bc46-8a74-44ed-9bef-f22dd595a964/resource/6f788d35-ece1-46c5-9c28-c441e2b2ef51/download/pittsburghpa2010-census-tracts.kml,KML,,4,de12d49b-ef39-4187-b1f6-493d3fe2a5bf,,active,"{""datastore_active"": false}",KML,,application/vnd.google-earth.kml+xml,,1605332.0,2023-03-15 08:07:44.283114,,,,,2021-03-09 21:02:26.215054,upload,4699bc46-8a74-44ed-9bef-f22dd595a964,f,,,,,,,6,,,,,2010-census-tracts,2010 Census Tracts,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/e1894e5ab8ea4889923efd810b13f760_0,notspecified,f6ccc599-4979-45b7-84d1-2ed7769bda9d,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:07:47.612454,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:26.19564
4339b785-8f77-41d2-a368-06beb54eedd0,https://data.wprdc.org/dataset/e07ba390-7483-4f16-a695-0b6367ef9164/resource/4339b785-8f77-41d2-a368-06beb54eedd0/download/pittsburghpadepartment-of-public-works-street-divisions.geojson,GeoJSON,,2,c1a9bb08-41e7-44a0-bd13-a34a2848d32a,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,332283.0,2023-03-15 08:08:21.860572,,,,,2021-03-09 21:02:16.636799,upload,e07ba390-7483-4f16-a695-0b6367ef9164,f,,,,,,,4,,,,,department-of-public-works-street-divisions,Department of Public Works Street Divisions,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/dbe867e5b365404fb4ada543412db6fe_0,notspecified,54e6823b-356e-4896-9a56-e25d89284640,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:08:34.23635,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:16.613441
7749e040-8fdc-40d3-abf9-83dca6b6303c,https://data.wprdc.org/dataset/8249c8b6-37c6-4849-abe7-c9abbcdf6197/resource/7749e040-8fdc-40d3-abf9-83dca6b6303c/download/pittsburghpacity-council-districts-2012.zip,ZIP,,11,18ce5e86-1ed7-46e4-91c7-6a81de617942,,active,"{""datastore_active"": false}",City Council Districts 2012 - Shapefile,,application/zip,,108242.0,2023-01-25 08:04:54.191851,,,,,2021-03-09 21:02:05.216095,upload,8249c8b6-37c6-4849-abe7-c9abbcdf6197,f,,,,,,,7,,,,,city-council-districts-2012,City Council Districts,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/019101970961451890680bcc1862cb68_0,notspecified,68f575f7-fb1e-4164-8181-f377cad109fd,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:04:55.580855,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:05.144797
2617daa2-4f89-4e2c-9be9-98254f1d8352,https://data.wprdc.org/dataset/bfbaa051-677c-445f-95c5-f9ca129accd4/resource/2617daa2-4f89-4e2c-9be9-98254f1d8352/download/healthyride-rentals-2016-q3.csv,CSV,Healthy Ride Rentals - 2016 Q3,23,0b13e3b1-881a-4795-b954-edf5c7320ef0,,active,"{""datastore_active"": true}",Healthy Ride Rentals - 2016 Q3,,text/csv,,,2018-04-12 21:39:07.00391,,,,,2016-10-27 14:34:41.224826,upload,bfbaa051-677c-445f-95c5-f9ca129accd4,f,16 MB,17293312.0,0 bytes,0.0,28841.0,-1.0,2,-17293312.0,0.0,-28842.0,-3.4672861551263826e-05,healthyride-trip-data,Healthy Ride Trip Data (archive),,,cc-by,093ee72e-ab61-49ad-ac24-6f8079f153e3,,,,,active,dataset,4c02b80f-fd04-4b75-892b-5f7b5fe0b967,f,2022-08-30 17:48:06.746611,c0e8f4bf-35af-423c-b6f0-1f2ae5e7cae0,2016-06-09 19:45:59.356274
5b86e8dd-cb72-4c3a-899a-0eb9fb9ac87f,https://data.wprdc.org/datastore/dump/5b86e8dd-cb72-4c3a-899a-0eb9fb9ac87f,CSV,,3,cdbdee30-e13b-4202-8600-16a8c76d2d46,,active,"{""datastore_active"": true}",CSV,,text/csv,,,2023-03-15 08:08:26.259921,,,,,2021-03-09 21:02:16.636802,datapusher,e07ba390-7483-4f16-a695-0b6367ef9164,f,8192 bytes,8192.0,8192 bytes,8192.0,5.0,5.0,5,0.0,1.0,0.0,1.0,department-of-public-works-street-divisions,Department of Public Works Street Divisions,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/dbe867e5b365404fb4ada543412db6fe_0,notspecified,54e6823b-356e-4896-9a56-e25d89284640,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:08:34.23635,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:16.613441
74e69050-55fa-4322-80d5-d0fb0a298bee,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-soil-type-areas,HTML,,0,e6aaf256-24c9-4348-be88-e271bf137b44,,active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-04-08 13:13:52.080333,,,,,2019-01-01 17:46:04.739463,,749d1cdb-cd9e-4da2-bfdc-1fe299f9ba84,f,,,,,,,7,,,,,allegheny-county-soil-type-areas,Allegheny County Soil Type Areas,,http://openac-alcogis.opendata.arcgis.com/datasets/5fe0dfa186d5468fbcedfff5555fae29_0,notspecified,c6256446-ff92-4426-a8d2-4bcc7faf2ced,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:16:28.884531,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:25.091405
c7ec988b-3bfe-4c84-9e90-a8037225081f,https://data.wprdc.org/dataset/4a86cee6-033f-41d2-bc56-6a9480819117/resource/c7ec988b-3bfe-4c84-9e90-a8037225081f/download/pittsburghpa2018-to-2020-dpw-divisions.geojson,GeoJSON,,2,fbe74de2-a08c-459c-bac1-195a66cdde75,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,241526.0,2023-03-15 08:05:29.279237,,,,,2021-03-09 21:02:25.403136,upload,4a86cee6-033f-41d2-bc56-6a9480819117,f,,,,,,,c,,,,,pittsburgh-dpw-divisions,2018-to-2020 DPW Divisions,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/524ecda73d354ca0aa4a0640bd6b8bd5_0,notspecified,5a433415-4c3c-403e-8eb2-a7e1dad34334,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:05:42.490587,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:25.395425
f6765a08-f348-4ea2-93c4-3963fa55d68a,https://data.wprdc.org/dataset/749d1cdb-cd9e-4da2-bfdc-1fe299f9ba84/resource/f6765a08-f348-4ea2-93c4-3963fa55d68a/download/alcogisallegheny-county-soil-type-areas.zip,ZIP,,5,c5df2eb0-da86-4dd7-b5ad-d57e110daa55,,active,"{""datastore_active"": false}",Shapefile,,application/zip,,21369060.0,2023-04-08 13:16:28.738467,,,,,2020-09-29 17:00:36.176822,upload,749d1cdb-cd9e-4da2-bfdc-1fe299f9ba84,f,,,,,,,f,,,,,allegheny-county-soil-type-areas,Allegheny County Soil Type Areas,,http://openac-alcogis.opendata.arcgis.com/datasets/5fe0dfa186d5468fbcedfff5555fae29_0,notspecified,c6256446-ff92-4426-a8d2-4bcc7faf2ced,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:16:28.884531,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:25.091405
